"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-08-15 ~ 2025-08-15"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 광주광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"11","광주광역시 광산구 신가동","1030","1030","0000","신창7차부영사랑으로","84.9931","202508","14","30,000","-","7","개인","개인","2006","신창로35번길 54","-","중개거래","광주 광산구, 광주 북구","-"
"12","광주광역시 북구 연제동","1116","1116","0000","연제동골드클래스","59.9943","202508","13","28,200","-","15","개인","개인","2018","양산제로 95","-","중개거래","광주 북구","-"
"13","광주광역시 광산구 신창동","1108-1","1108","0001","풍영리버빌(신가부영)","84.9873","202508","13","22,000","-","3","개인","개인","2001","수등로 287","-","중개거래","광주 광산구","-"
"14","광주광역시 광산구 선암동","869","0869","0000","어등산진아리채리버필드","79.0078","202508","13","44,000","-","5","개인","개인","2025","선운중앙로 82","-","직거래","-","-"
"15","광주광역시 광산구 월곡동","614-2","0614","0002","한성2차","84.2400","202508","13","14,000","-","14","개인","개인","1991","월곡산정로 96-21","-","중개거래","광주 광산구","-"
"16","광주광역시 북구 운암동","68","0068","0000","벽산블루밍메가씨티2단지","152.7960","202508","13","70,000","-","25","개인","개인","2008","서강로54번길 50","-","직거래","-","-"
"17","광주광역시 남구 백운동","699","0699","0000","힐스테이트백운","84.9959","202508","13","41,750","-","9","개인","개인","2016","회재로1293번길 7","-","중개거래","광주 남구, 광주 북구","-"
"18","광주광역시 동구 산수동","568-1","0568","0001","금호두암타운","94.5800","202508","13","25,000","101","13","개인","개인","1993","밤실로 147","-","직거래","-","25.08.14"
"19","광주광역시 동구 계림동","1827","1827","0000","그랜드센트럴","59.9055","202508","13","36,000","-","13","개인","개인","2020","경양로 234","-","중개거래","광주 동구","-"
"20","광주광역시 서구 화정동","858-3","0858","0003","태영","59.9300","202508","13","12,500","-","9","개인","개인","1989","염화로40번길 20-1","-","직거래","-","-"
"21","광주광역시 북구 삼각동","755-22","0755","0022","호반","59.4000","202508","13","8,000","102","2","개인","개인","1990","설죽로370번길 7","-","중개거래","광주 북구","25.08.13"
"22","광주광역시 동구 용산동","662","0662","0000","광주용산지구2BL계룡리슈빌더포레스트아파트","106.6583","202508","13","56,000","-","7","개인","개인","2019","용산1길 2","-","중개거래","광주 동구","-"
"23","광주광역시 북구 오치동","862-1","0862","0001","우성","84.9400","202508","13","17,100","-","11","개인","개인","1992","서하로183번길 40","-","중개거래","광주 북구","-"
"24","광주광역시 남구 백운동","705","0705","0000","코아루아팰리스힐","71.3925","202508","13","35,000","-","12","개인","개인","2020","대남대로 284-16","-","중개거래","광주 남구","-"
"25","광주광역시 동구 산수동","568-1","0568","0001","금호두암타운","94.5700","202508","13","22,500","-","9","개인","개인","1993","밤실로 147","-","중개거래","광주 동구, 광주 북구","-"
"26","광주광역시 북구 용봉동","1478","1478","0000","용봉동아델리움인비엔날레","84.8097","202508","13","38,200","-","2","개인","개인","2017","운용로 49","-","중개거래","광주 북구","-"
"27","광주광역시 서구 풍암동","705-1","0705","0001","풍암4차대주파크빌","84.9996","202508","13","20,000","-","16","개인","개인","2005","송풍로 8","-","중개거래","광주 서구","-"
"28","광주광역시 북구 두암동","329","0329","0000","반석힐라아파트","31.7700","202508","13","4,850","-","9","개인","개인","2000","군왕로51번길 39","-","중개거래","광주 북구","25.08.13"
"29","광주광역시 서구 금호동","815","0815","0000","호반리젠시빌2차","39.7920","202508","13","10,900","-","7","개인","개인","2000","화개1로 33","-","중개거래","광주 서구","-"
"30","광주광역시 서구 화정동","1712","1712","0000","더샵염주센트럴파크","76.9612","202508","13","59,000","-","14","개인","개인","2022","월드컵4강로 27","-","중개거래","광주 서구","-"
"31","광주광역시 북구 운암동","67","0067","0000","벽산블루밍메가씨티1단지","84.9957","202508","13","37,000","-","5","개인","개인","2008","서강로54번길 55","-","중개거래","광주 북구","-"
"32","광주광역시 북구 삼각동","835","0835","0000","일곡엘리체프라임","74.1967","202508","12","32,000","-","13","개인","개인","2016","설죽로 419","-","중개거래","광주 북구","-"
"33","광주광역시 북구 동림동","645","0645","0000","삼익","52.8900","202508","12","9,900","-","9","개인","개인","1996","유림로 175","-","중개거래","광주 북구","-"
"34","광주광역시 남구 봉선동","1135","1135","0000","봉선로광명메이루즈","84.6448","202508","12","41,000","-","14","개인","개인","2014","봉선로 37","-","중개거래","광주 남구","-"
"35","광주광역시 서구 풍암동","1132","1132","0000","우미광장","59.7900","202508","12","17,250","-","9","개인","개인","2000","풍암순환로 183","-","중개거래","광주 서구","-"
"36","광주광역시 북구 오치동","862-1","0862","0001","우성","84.9400","202508","12","17,100","-","11","개인","개인","1992","서하로183번길 40","20250813","중개거래","광주 북구","-"
"37","광주광역시 서구 풍암동","1048","1048","0000","중흥호반","59.8800","202508","12","16,200","-","19","개인","개인","2000","풍암순환로 14","-","중개거래","광주 서구","-"
"38","광주광역시 북구 각화동","591","0591","0000","휴먼파크서희스타힐스","84.7450","202508","12","35,500","-","31","개인","개인","2017","군왕로 311","-","중개거래","광주 북구","-"
"39","광주광역시 동구 계림동","1827","1827","0000","그랜드센트럴","84.9647","202508","12","52,800","-","29","개인","개인","2020","경양로 234","-","중개거래","광주 동구","-"
"40","광주광역시 북구 두암동","968-1","0968","0001","율곡타운(주공1)","41.8500","202508","12","7,000","-","10","개인","개인","1993","삼정로 7","-","중개거래","광주 동구","-"
"41","광주광역시 광산구 수완동","913","0913","0000","코오롱하늘채","103.7100","202508","12","64,000","-","12","개인","개인","2008","장덕로137번길 39","-","중개거래","광주 광산구","-"
"42","광주광역시 광산구 운남동","802","0802","0000","운남진아리채리버힐즈","84.9895","202508","12","40,300","-","3","개인","개인","2020","목련로273번길 23","-","중개거래","광주 광산구","-"
"43","광주광역시 광산구 흑석동","524","0524","0000","수완이지더원","84.7615","202508","12","42,800","-","7","개인","개인","2012","풍영로101번길 22","-","중개거래","광주 광산구","-"
"44","광주광역시 광산구 쌍암동","695-1","0695","0001","힐스테이트리버파크","84.9700","202508","12","58,000","-","6","개인","개인","2019","첨단강변로 100","-","중개거래","광주 광산구","-"
"45","광주광역시 광산구 우산동","1621","1621","0000","세계수영선수촌 중흥에스-클래스 센트럴","59.9323","202508","12","28,300","-","7","개인","개인","2020","금봉로 106","-","중개거래","광주 광산구, 광주 북구","-"
"46","광주광역시 광산구 우산동","1602-2","1602","0002","리버힐","49.8600","202508","12","11,000","-","4","개인","개인","1992","우산로 47","-","중개거래","광주 광산구","-"
"47","광주광역시 광산구 신촌동","844","0844","0000","중도다이아빌","59.9807","202508","12","13,500","-","6","개인","개인","2003","사암로 72-10","20250812","중개거래","광주 광산구","-"
"48","광주광역시 광산구 신촌동","844","0844","0000","중도다이아빌","59.9807","202508","12","13,500","-","6","개인","개인","2003","사암로 72-10","-","중개거래","광주 광산구","-"
"49","광주광역시 광산구 우산동","1602-2","1602","0002","리버힐","49.8600","202508","11","8,000","-","13","개인","개인","1992","우산로 47","-","중개거래","광주 광산구","-"
"50","광주광역시 광산구 우산동","1633","1633","0000","무진로진아리채리버뷰","84.9629","202508","11","44,000","-","4","개인","개인","2022","풍영철길로 46","-","중개거래","광주 광산구","-"
"51","광주광역시 광산구 우산동","1621","1621","0000","세계수영선수촌 중흥에스-클래스 센트럴","59.9323","202508","11","27,800","-","10","개인","개인","2020","금봉로 106","-","중개거래","광주 광산구, 광주 북구","-"
"52","광주광역시 광산구 신가동","1019-1","1019","0001","수동리안아파트","59.8100","202508","11","18,500","103","13","개인","개인","2002","수등로258번길 13","-","직거래","-","25.08.11"
"53","광주광역시 광산구 장덕동","1686","1686","0000","대주피오레1단지","84.9411","202508","11","52,000","-","8","개인","개인","2009","풍영로170번길 39-25","-","중개거래","광주 광산구","-"
"54","광주광역시 북구 신용동","643-1","0643","0001","용두주공","59.9900","202508","11","14,000","-","20","개인","개인","1998","임방울대로1041번길 15","-","직거래","-","-"
"55","광주광역시 광산구 산월동","882-1","0882","0001","부영1차","84.9763","202508","11","28,000","-","8","개인","개인","2003","월계로 170","-","중개거래","광주 광산구","-"
"56","광주광역시 광산구 소촌동","286-1","0286","0001","모아드림타운1차","82.8908","202508","11","18,500","-","9","개인","개인","2000","소촌로86번길 17","-","중개거래","광주 광산구","-"
"57","광주광역시 광산구 신가동","1019-1","1019","0001","수동리안아파트","84.8300","202508","11","23,000","-","12","개인","개인","2002","수등로258번길 13","-","직거래","-","-"
"58","광주광역시 광산구 우산동","1621","1621","0000","세계수영선수촌 중흥에스-클래스 센트럴","75.9493","202508","11","33,000","-","20","개인","개인","2020","금봉로 106","-","직거래","-","-"
"59","광주광역시 남구 행암동","530","0530","0000","효천2지구중흥S-클래스","84.9355","202508","11","37,000","-","13","개인","개인","2015","효우로 332-11","-","중개거래","광주 서구","-"
"60","광주광역시 서구 풍암동","1132","1132","0000","우미광장","59.9550","202508","11","15,000","-","3","개인","법인","2000","풍암순환로 183","-","중개거래","광주 서구","-"
"61","광주광역시 남구 백운동","627-5","0627","0005","대주","142.8600","202508","11","30,200","-","10","개인","개인","1990","백양로7번길 16-7","-","중개거래","광주 남구","-"
"62","광주광역시 서구 화정동","1611","1611","0000","유니버시아드힐스테이트1단지","84.9800","202508","11","49,500","-","10","개인","개인","2016","화운로 94","-","중개거래","광주 서구","-"
"63","광주광역시 남구 진월동","514-22","0514","0022","진월동한국아델리움아파트","166.1508","202508","11","74,000","-","15","개인","개인","2005","서문대로627번길 19","-","직거래","-","-"
"64","광주광역시 동구 계림동","1827","1827","0000","그랜드센트럴","59.9048","202508","11","36,500","-","19","개인","개인","2020","경양로 234","-","중개거래","광주 동구","-"
"65","광주광역시 북구 두암동","947-1","0947","0001","부영","60.0000","202508","11","8,100","-","4","개인","개인","1988","삼정로 71","-","중개거래","광주 북구","-"
"66","광주광역시 북구 동림동","645","0645","0000","삼익","126.9600","202508","11","25,400","-","18","개인","개인","1996","유림로 175","-","중개거래","광주 북구","-"
"67","광주광역시 북구 용봉동","976","0976","0000","중흥S클래스","84.8358","202508","11","28,500","-","1","개인","개인","2003","서하로106번길 25","-","중개거래","광주 북구","-"
"68","광주광역시 북구 임동","637","0637","0000","임동중흥에스클래스센텀파크","84.9506","202508","11","58,500","-","7","개인","개인","2021","임동로 7","-","중개거래","광주 남구, 광주 북구","-"
"69","광주광역시 서구 금호동","1110","1110","0000","매월동아델리움로제비앙","84.7681","202508","11","43,500","-","7","개인","개인","2017","화개중앙로87번길 15","-","중개거래","광주 서구","-"
"70","광주광역시 동구 금남로2가","35","0035","0000","무등맨션","116.7800","202508","11","10,500","-","7","개인","개인","1978","충장로 93-5","-","중개거래","광주 북구","-"
"71","광주광역시 서구 화정동","1610","1610","0000","유니버시아드힐스테이트2단지","84.9800","202508","10","47,000","-","24","개인","개인","2016","화정로 211","-","중개거래","광주 서구","-"
"72","광주광역시 남구 진월동","872","0872","0000","브라운스톤진월","84.9624","202508","10","37,000","-","17","개인","개인","2014","서문대로678번길 18","-","중개거래","광주 남구","-"
"73","광주광역시 남구 진월동","536","0536","0000","대주파크빌","84.9996","202508","10","25,500","-","11","개인","개인","2006","화산로 20","-","중개거래","광주 남구","-"
"74","광주광역시 남구 진월동","245","0245","0000","현대2","84.4200","202508","10","21,100","-","2","개인","개인","1997","서문대로654번길 33","-","중개거래","광주 남구","-"
"75","광주광역시 북구 본촌동","3102","3102","0000","힐스테이트본촌","68.0045","202508","10","36,900","-","6","개인","개인","2019","본촌마을길 157-22","-","중개거래","광주 북구","-"
"76","광주광역시 남구 월산동","1065","1065","0000","반도유보라더퍼스트","59.8794","202508","10","37,500","-","25","개인","개인","2022","구성로8번길 6","-","중개거래","광주 남구","-"
"77","광주광역시 남구 봉선동","1092","1092","0000","봉선동제일풍경채엘리트파크","84.9639","202508","10","80,500","-","5","개인","개인","2016","제석로80번길 5","-","중개거래","광주 남구, 광주 동구","-"
"78","광주광역시 동구 계림동","100-1","0100","0001","금호","84.9300","202508","10","26,000","-","10","개인","개인","1996","필문대로 12-7","-","중개거래","광주 동구, 광주 서구","-"
"79","광주광역시 남구 월산동","1065","1065","0000","반도유보라더퍼스트","59.8794","202508","10","37,500","-","25","개인","개인","2022","구성로8번길 6","20250811","중개거래","광주 남구","-"
"80","광주광역시 서구 화정동","350-14","0350","0014","대주피오레","154.1236","202508","10","49,500","-","11","개인","개인","2007","화정로 126","-","중개거래","광주 서구","-"
"81","광주광역시 서구 화정동","350-14","0350","0014","대주피오레","123.9271","202508","10","49,000","-","3","개인","개인","2007","화정로 126","-","중개거래","광주 서구","-"
"82","광주광역시 북구 임동","637","0637","0000","임동중흥에스클래스센텀파크","84.9940","202508","10","61,300","-","22","개인","개인","2021","임동로 7","-","중개거래","광주 북구","-"
"83","광주광역시 광산구 운남동","771-1","0771","0001","운남주공4단지","59.7600","202508","10","12,500","-","3","개인","개인","1996","목련로273번안길 30","-","중개거래","광주 광산구","-"
"84","광주광역시 광산구 수완동","908","0908","0000","우미린2차","84.9547","202508","10","46,000","-","18","개인","개인","2008","왕버들로132번길 22","-","중개거래","광주 광산구","-"
"85","광주광역시 광산구 월계동","765-2","0765","0002","첨단라인1","60.0000","202508","09","21,500","-","3","개인","개인","1995","월계로 117-32","-","중개거래","광주 광산구","-"
"86","광주광역시 북구 연제동","1119","1119","0000","힐스테이트연제","84.9934","202508","09","44,300","-","12","개인","개인","2020","양일1로 31","-","중개거래","광주 북구","-"
"87","광주광역시 광산구 산정동","1056","1056","0000","부영애시앙2차","84.8198","202508","09","27,000","-","12","개인","개인","2008","목련로 41","-","중개거래","광주 광산구, 광주 서구","-"
"88","광주광역시 북구 신용동","643-1","0643","0001","용두주공","59.9900","202508","09","16,500","-","12","개인","개인","1998","임방울대로1041번길 15","-","중개거래","광주 광산구, 광주 북구","-"
"89","광주광역시 광산구 흑석동","503","0503","0000","중흥에스-클래스3단지","84.9684","202508","09","47,000","-","10","개인","개인","2008","풍영로145번길 18","-","중개거래","광주 광산구, 광주 북구","-"
"90","광주광역시 북구 용두동","1111","1111","0000","이안광주첨단아파트","59.9800","202508","09","26,500","-","7","개인","개인","2017","용두마을길 13","20250809","중개거래","광주 북구","-"
"91","광주광역시 북구 용두동","1111","1111","0000","이안광주첨단아파트","59.9800","202508","09","26,500","-","7","개인","개인","2017","용두마을길 13","-","중개거래","광주 북구","-"
"92","광주광역시 광산구 장덕동","1046","1046","0000","골드클래스","59.9817","202508","09","31,900","-","18","개인","개인","2013","장덕로5번길 16","-","중개거래","광주 광산구","-"
"93","광주광역시 광산구 소촌동","880","0880","0000","힐스테이트광산","84.9216","202508","09","40,000","-","2","개인","개인","2022","어등대로647번북길 8","-","중개거래","광주 광산구","-"
"94","광주광역시 광산구 운남동","794-3","0794","0003","운남주공7단지","49.8300","202508","09","15,000","-","13","개인","개인","2001","목련로153번길 56","-","중개거래","광주 광산구","-"
"95","광주광역시 북구 양산동","101","0101","0000","청암프로스빌","59.9700","202508","09","11,000","-","10","개인","개인","1998","자라봉로 33","-","중개거래","광주 광산구","-"
"96","광주광역시 광산구 우산동","1602-2","1602","0002","리버힐","49.8600","202508","09","8,200","-","9","개인","개인","1992","우산로 47","-","중개거래","광주 광산구","-"
"97","광주광역시 광산구 수완동","926","0926","0000","광주수완6차대방노블랜드","115.9435","202508","09","83,000","-","18","개인","개인","2013","왕버들로132번길 35","-","중개거래","광주 광산구","-"
"98","광주광역시 동구 용산동","662","0662","0000","광주용산지구2BL계룡리슈빌더포레스트아파트","76.4323","202508","09","36,000","-","6","개인","개인","2019","용산1길 2","-","중개거래","광주 남구, 광주 동구","-"
"99","광주광역시 서구 화정동","1712","1712","0000","더샵염주센트럴파크","84.9596","202508","09","63,500","-","2","개인","개인","2022","월드컵4강로 27","-","중개거래","광주 서구","-"
"100","광주광역시 동구 계림동","100-1","0100","0001","금호","164.9000","202508","09","52,500","-","3","개인","개인","1996","필문대로 12-7","-","중개거래","광주 동구","-"
"101","광주광역시 동구 용산동","147-1","0147","0001","호반맨션","59.9600","202508","09","8,700","-","1","개인","개인","1991","화산로 328-6","-","중개거래","광주 동구","-"
"102","광주광역시 북구 문흥동","996-3","0996","0003","라인","59.9700","202508","09","12,800","-","16","개인","개인","1994","문산로 61","-","중개거래","광주 북구","-"
"103","광주광역시 서구 쌍촌동","1337","1337","0000","우미아트빌2","84.5636","202508","09","37,700","-","13","개인","개인","2002","상무민주로 120","-","중개거래","광주 서구","-"
"104","광주광역시 서구 풍암동","1057","1057","0000","현대","59.9500","202508","09","14,000","-","20","개인","개인","2000","풍암순환로 70","-","중개거래","광주 서구","-"
"105","광주광역시 서구 풍암동","1127","1127","0000","주은모아","59.7000","202508","09","18,200","-","17","개인","개인","2000","풍암2로 36","-","중개거래","광주 광산구, 광주 서구","-"
"106","광주광역시 북구 유동","141","0141","0000","금남로대광로제비앙","84.7468","202508","09","43,300","-","25","개인","개인","2022","서림로 153","-","중개거래","광주 북구","-"
"107","광주광역시 북구 용봉동","1406-1","1406","0001","모아미래도","83.9394","202508","09","23,000","-","9","개인","개인","2001","저불로 21","20250811","중개거래","광주 북구","-"
"108","광주광역시 북구 용봉동","1406-1","1406","0001","모아미래도","83.9394","202508","09","23,000","-","9","개인","개인","2001","저불로 21","-","중개거래","광주 북구","-"
"109","광주광역시 서구 유촌동","864","0864","0000","버들마을","84.8700","202508","09","25,400","-","8","개인","개인","2000","상무버들로40번길 14","-","중개거래","광주 서구","-"
"110","광주광역시 북구 운암동","363","0363","0000","삼호","84.8650","202508","09","18,500","-","5","개인","개인","1990","황계로55번길 11","-","중개거래","광주 북구","-"
"111","광주광역시 남구 백운동","691","0691","0000","루엔시티","84.7300","202508","09","29,500","-","19","개인","개인","2011","독립로80번길 7","-","중개거래","광주 남구","-"
"112","광주광역시 동구 계림동","1827","1827","0000","그랜드센트럴","75.9867","202508","09","44,500","-","24","개인","개인","2020","경양로 234","-","중개거래","광주 동구","-"
"113","광주광역시 남구 압촌동","508","0508","0000","에너지밸리풍경채퍼스트파크","84.9284","202508","09","31,500","-","2","개인","개인","2022","도시첨단산업로 58","-","중개거래","광주 남구","-"
"114","광주광역시 서구 금호동","813","0813","0000","대주파크빌","59.9400","202508","09","19,200","-","14","개인","개인","2000","화개1로24번길 9","-","중개거래","광주 서구","-"
"115","광주광역시 북구 동림동","1348","1348","0000","동림동우방아이유쉘1차","52.8389","202508","09","26,900","-","15","개인","개인","2022","유림로160번길 12","-","중개거래","광주 북구","-"
"116","광주광역시 북구 동림동","1330","1330","0000","운암산코오롱하늘채","84.6815","202508","09","42,700","-","14","개인","개인","2018","동배마을길 29","-","중개거래","광주 북구","-"
"117","광주광역시 서구 풍암동","1099","1099","0000","부영APT(신암마을)","80.1864","202508","09","26,000","-","9","개인","개인","2000","풍암1로 42","-","중개거래","광주 서구","-"
"118","광주광역시 서구 치평동","1171-6","1171","0006","라인대주","59.8700","202508","09","27,300","-","17","개인","개인","1997","치평로 15","-","중개거래","광주 서구","-"
"119","광주광역시 북구 각화동","471","0471","0000","금호타운1","84.4800","202508","08","22,000","-","15","개인","개인","1989","각화대로 33","-","중개거래","광주 서구","-"
"120","광주광역시 서구 동천동","615","0615","0000","호반베르디움","84.8580","202508","08","44,450","-","4","개인","개인","2008","하남대로680번길 10","-","중개거래","광주 서구","-"
"121","광주광역시 동구 계림동","1827","1827","0000","그랜드센트럴","75.9117","202508","08","42,900","-","15","개인","개인","2020","경양로 234","-","중개거래","광주 동구","-"
"122","광주광역시 서구 동천동","615","0615","0000","호반베르디움","84.9872","202508","08","47,700","-","16","개인","개인","2008","하남대로680번길 10","-","중개거래","광주 서구","-"
"123","광주광역시 북구 매곡동","42-2","0042","0002","삼익","84.8700","202508","08","14,800","-","18","개인","개인","1992","매곡로 37","-","중개거래","광주 북구","-"
"124","광주광역시 북구 매곡동","280-1","0280","0001","부림1","59.7900","202508","08","9,500","101","15","개인","개인","1995","하백로46번길 9","-","중개거래","광주 북구","25.08.08"
"125","광주광역시 북구 각화동","721","0721","0000","각화센트럴파크3차","59.9987","202508","08","28,800","-","8","개인","개인","2023","동문대로249번길 7","-","중개거래","광주 북구","-"
"126","광주광역시 서구 농성동","422-3","0422","0003","삼익","84.1100","202508","08","23,000","-","1","개인","개인","1983","내방로 430","-","중개거래","광주 서구","-"
"127","광주광역시 북구 동림동","1330","1330","0000","운암산코오롱하늘채","63.4644","202508","08","32,300","-","5","개인","개인","2018","동배마을길 29","-","중개거래","광주 북구","-"
"128","광주광역시 서구 화정동","1062","1062","0000","신동아","84.9400","202508","08","18,300","-","2","개인","개인","1995","월드컵4강로28번길 60","-","중개거래","광주 서구","-"
"129","광주광역시 서구 쌍촌동","1232-1","1232","0001","광명중흥","84.9900","202508","08","24,000","-","10","개인","개인","1992","화정로 96","-","중개거래","광주 서구","-"
"130","광주광역시 남구 진월동","392","0392","0000","금광하늘연가","130.8746","202508","08","54,500","-","14","개인","개인","2005","서문대로663번안길 12","-","중개거래","광주 남구","-"
"131","광주광역시 북구 두암동","947-1","0947","0001","부영","60.0000","202508","08","11,800","-","6","개인","개인","1988","삼정로 71","-","중개거래","광주 북구","-"
"132","광주광역시 남구 주월동","373","0373","0000","주월스카이","59.4000","202508","08","15,500","제1","3","개인","개인","1987","서문대로823번길 7-15","-","직거래","-","25.08.12"
"133","광주광역시 북구 운암동","1761","1761","0000","남양휴튼","111.0942","202508","08","44,000","-","12","개인","개인","2007","서강로 150","-","중개거래","광주 북구","-"
"134","광주광역시 서구 내방동","475-1","0475","0001","솔뫼타운","46.3650","202508","08","9,700","-","14","개인","개인","1999","내방로278번길 7","-","중개거래","광주 서구","-"
"135","광주광역시 광산구 신창동","855-9","0855","0009","해광샹그릴라","84.9106","202508","08","27,250","-","1","개인","개인","2005","수등로258번길 46","-","중개거래","광주 광산구","-"
"136","광주광역시 광산구 우산동","1571-1","1571","0001","하남주공(2단지)","44.5200","202508","08","7,200","206","5","개인","개인","1991","월곡산정로 12","-","중개거래","광주 광산구","25.08.08"
"137","광주광역시 북구 일곡동","850-3","0850","0003","한국","59.9400","202508","08","13,200","-","1","개인","개인","1996","설죽로 565","-","중개거래","광주 북구","-"
"138","광주광역시 북구 일곡동","849-2","0849","0002","청솔","48.4500","202508","08","9,500","104","12","개인","개인","2000","일곡로 80","-","중개거래","광주 북구","25.08.08"
"139","광주광역시 광산구 선암동","782","0782","0000","선운지구진아리채","59.9723","202508","08","26,800","-","5","개인","개인","2014","선운로 33","-","중개거래","광주 광산구","-"
"140","광주광역시 광산구 산월동","885-2","0885","0002","호반리젠시빌1","84.3979","202508","08","26,300","-","1","개인","개인","2003","첨단중앙로68번길 60","-","중개거래","광주 광산구","-"
"141","광주광역시 광산구 산월동","886-1","0886","0001","첨단부영6차","84.9931","202508","08","31,000","-","12","개인","개인","2006","산월로 64","-","중개거래","광주 광산구","-"
"142","광주광역시 광산구 선암동","869","0869","0000","어등산진아리채리버필드","79.0078","202508","08","45,000","-","15","개인","개인","2025","선운중앙로 82","-","중개거래","광주 광산구","-"
"143","광주광역시 광산구 선암동","869","0869","0000","어등산진아리채리버필드","79.0078","202508","08","42,550","-","10","개인","개인","2025","선운중앙로 82","-","중개거래","광주 광산구","-"
"144","광주광역시 북구 신용동","651","0651","0000","한양수자인리버뷰","84.5731","202508","08","46,000","-","16","개인","개인","2014","첨단연신로 184","-","중개거래","광주 북구","-"
"145","광주광역시 광산구 운남동","777-1","0777","0001","운남주공3단지","59.7600","202508","07","8,200","-","1","개인","개인","1996","목련로 307-11","-","중개거래","인천 계양구","-"
"146","광주광역시 광산구 신가동","1304","1304","0000","대방노블랜드","84.9366","202508","07","46,000","-","22","개인","개인","2009","수등로76번길 40","-","중개거래","광주 광산구","-"
"147","광주광역시 광산구 쌍암동","695-1","0695","0001","힐스테이트리버파크","84.8800","202508","07","70,500","-","31","개인","개인","2019","첨단강변로 100","-","중개거래","광주 광산구","-"
